Date,Open,High,Low,Close
2005-04-01,,,,1000.0
2005-04-04,,,,1008.4
2005-04-05,,,,1000.57
2005-04-06,,,,1014.47
2005-04-07,,,,1015.48
2005-04-08,,,,1008.54
2005-04-11,,,,999.29
2005-04-12,,,,1006.79
2005-04-13,,,,1006.61
2005-04-15,,,,982.45
2005-04-18,,,,976.14
2005-04-19,,,,973.0
2005-04-20,,,,978.48
2005-04-21,,,,994.77
2005-04-22,,,,1008.13
2005-04-25,,,,1013.15
2005-04-26,,,,1014.53
2005-04-27,,,,1006.58
2005-04-28,,,,1004.29
2005-04-29,,,,987.31
2005-05-02,,,,980.31
2005-05-03,,,,984.46
2005-05-04,,,,998.51
2005-05-05,,,,1009.86
2005-05-06,,,,1015.11
2005-05-09,,,,1029.08
2005-05-10,,,,1031.61
2005-05-11,,,,1035.51
2005-05-12,,,,1051.12
2005-05-13,,,,1061.71
2005-05-16,,,,1074.68
2005-05-17,,,,1063.97
2005-05-18,,,,1067.94
2005-05-19,,,,1078.35
2005-05-20,,,,1078.26
2005-05-23,,,,1085.23
2005-05-24,,,,1086.47
2005-05-25,,,,1091.51
2005-05-26,,,,1089.05
2005-05-27,,,,1082.38
2005-05-30,,,,1072.93
2005-05-31,,,,1081.92
2005-06-01,,,,1089.79
2005-06-02,,,,1083.01
2005-06-03,,,,1094.35
2005-06-04,,,,1102.82
2005-06-06,,,,1106.3
2005-06-07,,,,1111.14
2005-06-08,,,,1114.58
2005-06-09,,,,1118.65
2005-06-10,,,,1114.7
2005-06-13,,,,1117.09
2005-06-14,,,,1120.89
2005-06-15,,,,1127.23
2005-06-16,,,,1109.29
2005-06-17,,,,1090.34
2005-06-20,,,,1082.2
2005-06-21,,,,1088.04
2005-06-22,,,,1086.69
2005-06-23,,,,1091.58
2005-06-24,,,,1102.17
2005-06-27,,,,1099.9
2005-06-28,,,,1080.26
2005-06-29,,,,1090.16
2005-06-30,,,,1093.92
2005-07-01,,,,1108.65
2005-07-04,,,,1126.19
2005-07-05,,,,1121.48
2005-07-06,,,,1141.24
2005-07-07,,,,1126.73
2005-07-08,,,,1145.83
2005-07-11,,,,1163.2
2005-07-12,,,,1166.65
2005-07-13,,,,1176.81
2005-07-14,,,,1176.46
2005-07-15,,,,1191.52
2005-07-18,,,,1215.12
2005-07-19,,,,1221.97
2005-07-20,,,,1226.68
2005-07-21,,,,1220.86
2005-07-22,,,,1235.11
2005-07-25,,,,1237.85
2005-07-26,,,,1231.2
2005-07-27,,,,1229.23
2005-07-29,,,,1217.51
2005-08-01,,,,1222.85
2005-08-02,,,,1247.42
2005-08-03,,,,1245.56
2005-08-04,,,,1257.45
2005-08-05,,,,1271.46
2005-08-08,,,,1260.27
2005-08-09,,,,1259.16
2005-08-10,,,,1288.01
2005-08-11,,,,1305.37
2005-08-12,,,,1313.13
2005-08-16,,,,1329.4
2005-08-17,,,,1346.04
2005-08-18,,,,1340.03
2005-08-19,,,,1348.17
2005-08-22,,,,1349.01
2005-08-23,,,,1314.1
2005-08-24,,,,1299.3
2005-08-25,,,,1317.83
2005-08-26,,,,1334.9
2005-08-29,,,,1341.4
2005-08-30,,,,1357.27
2005-08-31,,,,1375.65
2005-09-01,,,,1388.43
2005-09-02,,,,1391.18
2005-09-05,,,,1396.28
2005-09-06,,,,1397.09
2005-09-08,,,,1407.15
2005-09-09,,,,1402.0
2005-09-12,,,,1419.5
2005-09-13,,,,1429.07
2005-09-14,,,,1422.08
2005-09-15,,,,1442.52
2005-09-16,,,,1453.0
2005-09-19,,,,1466.6
2005-09-20,,,,1460.01
2005-09-21,,,,1420.21
2005-09-22,,,,1333.59
2005-09-23,,,,1346.85
2005-09-26,,,,1398.12
2005-09-27,,,,1411.27
2005-09-28,,,,1421.03
2005-09-29,,,,1411.18
2005-09-30,,,,1400.6
2005-10-03,,,,1422.9
2005-10-04,,,,1440.35
2005-10-05,,,,1434.74
2005-10-06,,,,1414.27
2005-10-07,,,,1410.83
2005-10-10,,,,1402.95
2005-10-11,,,,1393.75
2005-10-13,,,,1382.52
2005-10-14,,,,1349.48
2005-10-17,,,,1334.77
2005-10-18,,,,1330.62
2005-10-19,,,,1286.16
2005-10-20,,,,1261.12
2005-10-21,,,,1278.02
2005-10-24,,,,1278.75
2005-10-25,,,,1279.22
2005-10-26,,,,1276.23
2005-10-27,,,,1256.11
2005-10-28,,,,1232.44
2005-10-31,,,,1257.59
2005-11-01,,,,1277.62
2005-11-02,,,,1282.18
2005-11-07,,,,1307.9
2005-11-08,,,,1323.63
2005-11-09,,,,1322.29
2005-11-10,,,,1327.84
2005-11-11,,,,1350.04
2005-11-14,,,,1353.55
2005-11-16,,,,1361.51
2005-11-17,,,,1365.68
2005-11-18,,,,1370.08
2005-11-21,,,,1360.56
2005-11-22,,,,1351.04
2005-11-23,,,,1359.72
2005-11-24,,,,1369.11
2005-11-25,,,,1380.42
2005-11-26,,,,1392.84
2005-11-28,,,,1404.04
2005-11-29,,,,1397.29
2005-11-30,,,,1393.44
2005-12-01,,,,1407.72
2005-12-02,,,,1416.2
2005-12-05,,,,1414.91
2005-12-06,,,,1419.88
2005-12-07,,,,1428.93
2005-12-08,,,,1438.24
2005-12-09,,,,1454.68
2005-12-12,,,,1458.68
2005-12-13,,,,1463.04
2005-12-14,,,,1457.44
2005-12-15,,,,1446.1
2005-12-16,,,,1452.73
2005-12-19,,,,1461.16
2005-12-20,,,,1455.98
2005-12-21,,,,1457.42
2005-12-22,,,,1459.64
2005-12-23,,,,1448.8
2005-12-26,,,,1420.66
2005-12-27,,,,1445.32
2005-12-28,,,,1448.37
2005-12-29,,,,1461.74
2005-12-30,,,,1476.0
2006-01-02,,,,1497.16
2006-01-03,,,,1522.5
2006-01-04,,,,1529.53
2006-01-05,,,,1531.79
2006-01-06,,,,1543.36
2006-01-09,,,,1553.53
2006-01-10,,,,1543.61
2006-01-12,,,,1546.98
2006-01-13,,,,1553.8
2006-01-16,,,,1544.69
2006-01-17,,,,1530.76
2006-01-18,,,,1518.67
2006-01-19,,,,1552.21
2006-01-20,,,,1564.71
2006-01-23,,,,1566.28
2006-01-24,,,,1574.65
2006-01-25,,,,1571.17
2006-01-27,,,,1585.74
2006-01-30,,,,1564.3
2006-01-31,,,,1564.29
2006-02-01,,,,1543.47
2006-02-02,,,,1544.18
2006-02-03,,,,1546.19
2006-02-06,,,,1562.43
2006-02-07,,,,1567.33
2006-02-08,,,,1566.19
2006-02-10,,,,1582.52
2006-02-13,,,,1598.17
2006-02-14,,,,1589.22
2006-02-15,,,,1589.46
2006-02-16,,,,1595.4
2006-02-17,,,,1572.68
2006-02-20,,,,1559.38
2006-02-21,,,,1572.41
2006-02-22,,,,1570.95
2006-02-23,,,,1564.2
2006-02-24,,,,1568.67
2006-02-27,,,,1579.62
2006-02-28,,,,1576.56
2006-03-01,,,,1602.06
2006-03-02,,,,1612.2
2006-03-03,,,,1621.41
2006-03-06,,,,1643.64
2006-03-07,,,,1656.88
2006-03-08,,,,1635.91
2006-03-09,,,,1642.37
2006-03-10,,,,1662.27
2006-03-13,,,,1671.0
2006-03-14,,,,1664.06
2006-03-16,,,,1668.47
2006-03-17,,,,1659.31
2006-03-20,,,,1672.18
2006-03-21,,,,1671.33
2006-03-22,,,,1656.81
2006-03-23,,,,1661.08
2006-03-24,,,,1672.77
2006-03-27,,,,1691.5
2006-03-28,,,,1682.99
2006-03-29,,,,1698.31
2006-03-30,,,,1718.15
2006-03-31,,,,1743.75
2006-04-03,,,,1793.17
2006-04-04,,,,1806.94
2006-04-05,,,,1833.31
2006-04-07,,,,1810.52
2006-04-10,,,,1824.86
2006-04-12,,,,1794.62
2006-04-13,,,,1758.72
2006-04-17,,,,1791.08
2006-04-18,,,,1811.83
2006-04-19,,,,1819.49
2006-04-20,,,,1832.65
2006-04-21,,,,1836.59
2006-04-24,,,,1852.78
2006-04-25,,,,1833.16
2006-04-26,,,,1864.66
2006-04-27,,,,1877.07
2006-04-28,,,,1866.99
2006-04-29,,,,1913.19
2006-05-02,,,,1930.7
2006-05-03,,,,1937.71
2006-05-04,,,,1939.6
2006-05-05,,,,1944.71
2006-05-08,,,,1960.87
2006-05-09,,,,1969.08
2006-05-10,,,,1990.06
2006-05-11,,,,1976.47
2006-05-12,,,,1967.37
2006-05-15,,,,1907.72
2006-05-16,,,,1883.58
2006-05-17,,,,1950.87
2006-05-18,,,,1821.47
2006-05-19,,,,1751.2
2006-05-22,,,,1631.47
2006-05-23,,,,1688.28
2006-05-24,,,,1689.38
2006-05-25,,,,1679.89
2006-05-26,,,,1721.16
2006-05-29,,,,1737.71
2006-05-30,,,,1740.03
2006-05-31,,,,1691.82
2006-06-01,,,,1646.91
2006-06-02,,,,1626.06
2006-06-05,,,,1598.97
2006-06-06,,,,1538.71
2006-06-07,,,,1436.51
2006-06-08,,,,1320.14
2006-06-09,,,,1389.96
2006-06-12,,,,1363.37
2006-06-13,,,,1279.06
2006-06-14,,,,1236.51
2006-06-15,,,,1297.93
2006-06-16,,,,1355.47
2006-06-19,,,,1388.53
2006-06-20,,,,1400.45
2006-06-21,,,,1443.19
2006-06-22,,,,1480.18
2006-06-23,,,,1487.99
2006-06-25,,,,1505.83
2006-06-26,,,,1448.2
2006-06-27,,,,1432.23
2006-06-28,,,,1423.83
2006-06-29,,,,1431.52
2006-06-30,,,,1478.05
2006-07-03,,,,1482.15
2006-07-04,,,,1479.68
2006-07-05,,,,1492.66
2006-07-06,,,,1489.38
2006-07-07,,,,1467.0
2006-07-10,,,,1466.14
2006-07-11,,,,1466.45
2006-07-12,,,,1472.47
2006-07-13,,,,1473.02
2006-07-14,,,,1461.28
2006-07-17,,,,1429.15
2006-07-18,,,,1404.13
2006-07-19,,,,1360.17
2006-07-20,,,,1377.07
2006-07-21,,,,1343.81
2006-07-24,,,,1332.82
2006-07-25,,,,1361.61
2006-07-26,,,,1388.79
2006-07-27,,,,1405.75
2006-07-28,,,,1422.99
2006-07-31,,,,1437.22
2006-08-01,,,,1427.47
2006-08-02,,,,1444.42
2006-08-03,,,,1457.01
2006-08-04,,,,1451.05
2006-08-07,,,,1452.06
2006-08-08,,,,1469.69
2006-08-09,,,,1493.73
2006-08-10,,,,1520.82
2006-08-11,,,,1546.42
2006-08-14,,,,1579.83
2006-08-16,,,,1602.44
2006-08-17,,,,1585.21
2006-08-18,,,,1597.58
2006-08-21,,,,1609.31
2006-08-22,,,,1609.8
2006-08-23,,,,1592.32
2006-08-24,,,,1595.55
2006-08-25,,,,1610.97
2006-08-28,,,,1617.95
2006-08-29,,,,1619.0
2006-08-30,,,,1613.47
2006-08-31,,,,1597.12
2006-09-01,,,,1611.01
2006-09-04,,,,1634.71
2006-09-05,,,,1642.22
2006-09-06,,,,1654.99
2006-09-07,,,,1653.45
2006-09-08,,,,1670.63
2006-09-11,,,,1618.4
2006-09-12,,,,1629.25
2006-09-13,,,,1655.68
2006-09-14,,,,1662.23
2006-09-15,,,,1665.38
2006-09-18,,,,1674.46
2006-09-19,,,,1656.4
2006-09-20,,,,1660.08
2006-09-21,,,,1674.21
2006-09-22,,,,1665.76
2006-09-25,,,,1663.38
2006-09-26,,,,1669.76
2006-09-27,,,,1677.94
2006-09-28,,,,1686.61
2006-09-29,,,,1707.54
2006-10-03,,,,1714.97
2006-10-04,,,,1705.35
2006-10-05,,,,1735.73
2006-10-06,,,,1748.77
2006-10-09,,,,1762.67
2006-10-10,,,,1761.83
2006-10-11,,,,1742.17
2006-10-12,,,,1755.31
2006-10-13,,,,1761.62
2006-10-16,,,,1760.49
2006-10-17,,,,1751.44
2006-10-18,,,,1757.92
2006-10-19,,,,1753.17
2006-10-20,,,,1764.0
2006-10-21,,,,1782.56
2006-10-23,,,,1771.62
2006-10-26,,,,1780.97
2006-10-27,,,,1792.43
2006-10-30,,,,1794.58
2006-10-31,,,,1782.6
2006-11-01,,,,1794.8
2006-11-02,,,,1798.85
2006-11-03,,,,1802.0
2006-11-06,,,,1819.52
2006-11-07,,,,1823.58
