Date,Open,High,Low,Close
2005-04-01,,,,1000.0
2005-04-04,,,,996.81
2005-04-05,,,,985.34
2005-04-06,,,,994.42
2005-04-07,,,,992.09
2005-04-08,,,,982.17
2005-04-11,,,,973.97
2005-04-12,,,,982.55
2005-04-13,,,,982.54
2005-04-15,,,,948.26
2005-04-18,,,,934.03
2005-04-19,,,,922.97
2005-04-20,,,,941.84
2005-04-21,,,,953.51
2005-04-22,,,,964.93
2005-04-25,,,,967.07
2005-04-26,,,,962.65
2005-04-27,,,,956.4
2005-04-28,,,,957.66
2005-04-29,,,,939.42
2005-05-02,,,,943.21
2005-05-03,,,,942.66
2005-05-04,,,,955.2
2005-05-05,,,,966.77
2005-05-06,,,,971.52
2005-05-09,,,,985.23
2005-05-10,,,,984.09
2005-05-11,,,,979.59
2005-05-12,,,,984.54
2005-05-13,,,,983.76
2005-05-16,,,,992.46
2005-05-17,,,,983.13
2005-05-18,,,,979.53
2005-05-19,,,,985.9
2005-05-20,,,,985.32
2005-05-23,,,,988.28
2005-05-24,,,,997.13
2005-05-25,,,,1004.62
2005-05-26,,,,1012.98
2005-05-27,,,,1016.84
2005-05-30,,,,1012.86
2005-05-31,,,,1020.12
2005-06-01,,,,1022.33
2005-06-02,,,,1013.47
2005-06-03,,,,1021.74
2005-06-04,,,,1025.32
2005-06-06,,,,1023.66
2005-06-07,,,,1023.2
2005-06-08,,,,1029.16
2005-06-09,,,,1025.19
2005-06-10,,,,1016.08
2005-06-13,,,,1015.35
2005-06-14,,,,1016.6
2005-06-15,,,,1021.54
2005-06-16,,,,1016.65
2005-06-17,,,,1012.92
2005-06-20,,,,1015.41
2005-06-21,,,,1026.25
2005-06-22,,,,1029.69
2005-06-23,,,,1032.95
2005-06-24,,,,1038.62
2005-06-27,,,,1037.41
2005-06-28,,,,1020.09
2005-06-29,,,,1028.31
2005-06-30,,,,1031.1
2005-07-01,,,,1037.79
2005-07-04,,,,1046.9
2005-07-05,,,,1040.1
2005-07-06,,,,1050.52
2005-07-07,,,,1035.57
