Date,Open,High,Low,Close
2005-04-01,,,,1000.0
2005-04-04,,,,1005.18
2005-04-05,,,,998.08
2005-04-06,,,,1009.33
2005-04-07,,,,1008.7
2005-04-08,,,,1001.06
2005-04-11,,,,991.82
2005-04-12,,,,999.66
2005-04-13,,,,1000.25
2005-04-15,,,,973.14
2005-04-18,,,,964.45
2005-04-19,,,,959.25
2005-04-20,,,,964.68
2005-04-21,,,,978.64
2005-04-22,,,,990.01
2005-04-25,,,,994.27
2005-04-26,,,,992.91
2005-04-27,,,,984.82
2005-04-28,,,,982.36
2005-04-29,,,,965.72
2005-05-02,,,,962.54
2005-05-03,,,,965.68
2005-05-04,,,,978.27
2005-05-05,,,,989.84
2005-05-06,,,,995.26
2005-05-09,,,,1008.71
2005-05-10,,,,1009.36
2005-05-11,,,,1010.49
2005-05-12,,,,1020.87
2005-05-13,,,,1027.2
2005-05-16,,,,1038.45
2005-05-17,,,,1026.94
2005-05-18,,,,1027.74
2005-05-19,,,,1035.39
2005-05-20,,,,1034.88
2005-05-23,,,,1043.43
2005-05-24,,,,1046.86
2005-05-25,,,,1052.61
2005-05-26,,,,1054.74
2005-05-27,,,,1051.24
2005-05-30,,,,1044.55
2005-05-31,,,,1054.05
2005-06-01,,,,1060.14
2005-06-02,,,,1052.57
2005-06-03,,,,1064.04
2005-06-04,,,,1069.22
2005-06-06,,,,1072.71
2005-06-07,,,,1076.47
2005-06-08,,,,1080.48
2005-06-09,,,,1081.55
2005-06-10,,,,1076.81
2005-06-13,,,,1079.62
2005-06-14,,,,1083.25
2005-06-15,,,,1090.1
2005-06-16,,,,1076.51
2005-06-17,,,,1063.02
2005-06-20,,,,1059.69
2005-06-21,,,,1066.46
2005-06-22,,,,1068.68
2005-06-23,,,,1071.74
2005-06-24,,,,1080.79
2005-06-27,,,,1079.43
2005-06-28,,,,1061.95
2005-06-29,,,,1071.3
2005-06-30,,,,1077.3
2005-07-01,,,,1087.37
2005-07-04,,,,1102.29
2005-07-05,,,,1095.95
2005-07-06,,,,1111.47
2005-07-07,,,,1094.45
2005-07-08,,,,1109.93
2005-07-11,,,,1124.18
2005-07-12,,,,1127.46
2005-07-13,,,,1131.89
2005-07-14,,,,1129.39
2005-07-15,,,,1143.03
2005-07-18,,,,1161.71
2005-07-19,,,,1165.97
2005-07-20,,,,1170.51
2005-07-21,,,,1163.69
2005-07-22,,,,1177.8
2005-07-25,,,,1184.27
2005-07-26,,,,1179.96
2005-07-27,,,,1180.6
2005-07-29,,,,1170.03
2005-08-01,,,,1175.46
2005-08-02,,,,1197.13
2005-08-03,,,,1195.8
2005-08-04,,,,1204.43
2005-08-05,,,,1211.64
2005-08-08,,,,1198.18
2005-08-09,,,,1195.81
2005-08-10,,,,1219.75
2005-08-11,,,,1234.38
2005-08-12,,,,1234.95
2005-08-16,,,,1246.38
2005-08-17,,,,1262.78
2005-08-18,,,,1256.71
2005-08-19,,,,1261.4
2005-08-22,,,,1258.59
2005-08-23,,,,1229.45
2005-08-24,,,,1218.69
2005-08-25,,,,1236.17
2005-08-26,,,,1251.17
2005-08-29,,,,1250.27
2005-08-30,,,,1265.97
2005-08-31,,,,1280.0
2005-09-01,,,,1289.94
2005-09-02,,,,1292.67
2005-09-05,,,,1297.85
2005-09-06,,,,1299.72
2005-09-08,,,,1308.87
2005-09-09,,,,1305.25
2005-09-12,,,,1321.44
2005-09-13,,,,1330.14
2005-09-14,,,,1324.14
2005-09-15,,,,1342.06
2005-09-16,,,,1352.48
2005-09-19,,,,1364.5
2005-09-20,,,,1361.49
2005-09-21,,,,1335.05
2005-09-22,,,,1264.29
2005-09-23,,,,1273.22
2005-09-26,,,,1317.94
2005-09-27,,,,1327.68
2005-09-28,,,,1337.95
2005-09-29,,,,1331.9
2005-09-30,,,,1323.82
2005-10-03,,,,1341.68
2005-10-04,,,,1357.87
2005-10-05,,,,1351.42
2005-10-06,,,,1329.89
2005-10-07,,,,1326.8
2005-10-10,,,,1319.83
2005-10-11,,,,1316.9
2005-10-13,,,,1301.81
2005-10-14,,,,1272.66
2005-10-17,,,,1262.43
2005-10-18,,,,1256.62
2005-10-19,,,,1219.24
2005-10-20,,,,1200.65
2005-10-21,,,,1217.83
2005-10-24,,,,1212.03
2005-10-25,,,,1216.3
2005-10-26,,,,1213.17
2005-10-27,,,,1191.72
2005-10-28,,,,1171.79
2005-10-31,,,,1195.69
2005-11-01,,,,1210.59
2005-11-02,,,,1217.65
2005-11-07,,,,1240.02
2005-11-08,,,,1256.57
2005-11-09,,,,1254.08
2005-11-10,,,,1258.75
2005-11-11,,,,1280.61
2005-11-14,,,,1284.69
2005-11-16,,,,1292.87
2005-11-17,,,,1299.35
2005-11-18,,,,1303.95
2005-11-21,,,,1295.6
2005-11-22,,,,1286.36
2005-11-23,,,,1296.09
2005-11-24,,,,1305.99
2005-11-25,,,,1318.21
2005-11-26,,,,1330.64
2005-11-28,,,,1343.65
2005-11-29,,,,1337.8
2005-11-30,,,,1327.91
2005-12-01,,,,1344.14
2005-12-02,,,,1348.89
2005-12-05,,,,1342.97
2005-12-06,,,,1344.34
2005-12-07,,,,1355.15
2005-12-08,,,,1362.66
2005-12-09,,,,1380.73
2005-12-12,,,,1387.33
2005-12-13,,,,1396.78
2005-12-14,,,,1393.2
2005-12-15,,,,1380.56
2005-12-16,,,,1389.56
2005-12-19,,,,1401.76
2005-12-20,,,,1397.27
2005-12-21,,,,1398.22
2005-12-22,,,,1401.05
2005-12-23,,,,1388.11
2005-12-26,,,,1360.48
2005-12-27,,,,1384.69
2005-12-28,,,,1385.97
2005-12-29,,,,1398.01
2005-12-30,,,,1411.17
2006-01-02,,,,1425.84
2006-01-03,,,,1449.14
2006-01-04,,,,1456.6
2006-01-05,,,,1458.12
2006-01-06,,,,1465.56
2006-01-09,,,,1473.04
2006-01-10,,,,1461.34
2006-01-12,,,,1461.29
2006-01-13,,,,1465.14
2006-01-16,,,,1456.74
2006-01-17,,,,1444.87
2006-01-18,,,,1434.36
2006-01-19,,,,1466.4
2006-01-20,,,,1478.71
2006-01-23,,,,1476.58
2006-01-24,,,,1485.87
2006-01-25,,,,1486.53
2006-01-27,,,,1504.68
2006-01-30,,,,1487.47
2006-01-31,,,,1490.28
2006-02-01,,,,1472.77
2006-02-02,,,,1473.38
2006-02-03,,,,1472.66
2006-02-06,,,,1490.51
2006-02-07,,,,1493.97
2006-02-08,,,,1493.55
2006-02-10,,,,1507.08
2006-02-13,,,,1519.82
2006-02-14,,,,1511.22
2006-02-15,,,,1514.38
2006-02-16,,,,1519.08
2006-02-17,,,,1497.52
2006-02-20,,,,1490.87
2006-02-21,,,,1502.81
2006-02-22,,,,1505.58
2006-02-23,,,,1503.58
2006-02-24,,,,1506.78
2006-02-27,,,,1517.45
2006-02-28,,,,1516.43
2006-03-01,,,,1538.13
2006-03-02,,,,1548.42
2006-03-03,,,,1553.31
2006-03-06,,,,1574.08
2006-03-07,,,,1582.01
2006-03-08,,,,1557.37
2006-03-09,,,,1563.34
2006-03-10,,,,1583.64
2006-03-13,,,,1588.94
2006-03-14,,,,1583.24
2006-03-16,,,,1589.1
2006-03-17,,,,1584.67
2006-03-20,,,,1595.73
2006-03-21,,,,1594.46
2006-03-22,,,,1580.44
2006-03-23,,,,1584.37
2006-03-24,,,,1596.68
2006-03-27,,,,1612.91
2006-03-28,,,,1605.82
2006-03-29,,,,1619.44
2006-03-30,,,,1638.77
2006-03-31,,,,1654.85
2006-04-03,,,,1698.23
2006-04-04,,,,1710.38
2006-04-05,,,,1732.74
2006-04-07,,,,1711.28
2006-04-10,,,,1723.91
2006-04-12,,,,1691.65
2006-04-13,,,,1663.59
2006-04-17,,,,1696.6
2006-04-18,,,,1723.06
2006-04-19,,,,1731.03
2006-04-20,,,,1742.89
2006-04-21,,,,1745.33
2006-04-24,,,,1752.74
2006-04-25,,,,1726.61
2006-04-26,,,,1761.48
2006-04-27,,,,1761.19
2006-04-28,,,,1758.38
2006-04-29,,,,1796.8
2006-05-02,,,,1815.69
2006-05-03,,,,1826.01
2006-05-04,,,,1827.9
2006-05-05,,,,1833.16
2006-05-08,,,,1847.92
2006-05-09,,,,1856.98
2006-05-10,,,,1875.79
2006-05-11,,,,1860.42
2006-05-12,,,,1848.05
2006-05-15,,,,1787.35
2006-05-16,,,,1773.39
2006-05-17,,,,1832.15
2006-05-18,,,,1709.03
2006-05-19,,,,1640.9
2006-05-22,,,,1536.74
2006-05-23,,,,1591.75
2006-05-24,,,,1581.51
2006-05-25,,,,1582.7
2006-05-26,,,,1616.12
2006-05-29,,,,1629.47
2006-05-30,,,,1627.05
2006-05-31,,,,1580.6
2006-06-01,,,,1535.88
2006-06-02,,,,1539.82
2006-06-05,,,,1510.93
2006-06-06,,,,1459.36
2006-06-07,,,,1376.72
2006-06-08,,,,1280.16
2006-06-09,,,,1349.28
2006-06-12,,,,1319.51
2006-06-13,,,,1246.23
2006-06-14,,,,1213.33
2006-06-15,,,,1278.5
2006-06-16,,,,1331.7
2006-06-19,,,,1358.5
2006-06-20,,,,1358.11
2006-06-21,,,,1395.73
2006-06-22,,,,1431.27
2006-06-23,,,,1443.28
2006-06-25,,,,1456.42
2006-06-26,,,,1401.2
2006-06-27,,,,1398.56
2006-06-28,,,,1396.14
2006-06-29,,,,1404.57
2006-06-30,,,,1457.09
2006-07-03,,,,1462.12
2006-07-04,,,,1460.17
2006-07-05,,,,1478.06
2006-07-06,,,,1470.42
2006-07-07,,,,1443.24
2006-07-10,,,,1451.3
2006-07-11,,,,1448.69
2006-07-12,,,,1463.0
2006-07-13,,,,1459.6
2006-07-14,,,,1447.15
2006-07-17,,,,1407.88
2006-07-18,,,,1388.09
2006-07-19,,,,1349.14
2006-07-20,,,,1373.73
2006-07-21,,,,1339.5
2006-07-24,,,,1336.21
2006-07-25,,,,1364.71
2006-07-26,,,,1393.76
2006-07-27,,,,1410.54
2006-07-28,,,,1420.82
2006-07-31,,,,1433.57
2006-08-01,,,,1427.57
2006-08-02,,,,1445.51
2006-08-03,,,,1455.16
2006-08-04,,,,1448.63
2006-08-07,,,,1445.74
2006-08-08,,,,1465.29
2006-08-09,,,,1487.64
2006-08-10,,,,1505.75
2006-08-11,,,,1525.09
2006-08-14,,,,1554.08
2006-08-16,,,,1574.97
2006-08-17,,,,1562.74
2006-08-18,,,,1571.58
2006-08-21,,,,1581.52
2006-08-22,,,,1580.64
2006-08-23,,,,1564.5
2006-08-24,,,,1572.29
2006-08-25,,,,1585.04
2006-08-28,,,,1592.03
2006-08-29,,,,1596.94
2006-08-30,,,,1593.42
2006-08-31,,,,1579.21
2006-09-01,,,,1590.8
2006-09-04,,,,1612.6
2006-09-05,,,,1617.69
2006-09-06,,,,1627.29
2006-09-07,,,,1622.91
2006-09-08,,,,1637.49
2006-09-11,,,,1587.76
2006-09-12,,,,1601.18
2006-09-13,,,,1628.96
2006-09-14,,,,1638.32
2006-09-15,,,,1642.07
2006-09-18,,,,1652.08
2006-09-19,,,,1633.9
2006-09-20,,,,1643.89
2006-09-21,,,,1658.7
2006-09-22,,,,1651.18
2006-09-25,,,,1645.87
2006-09-26,,,,1655.06
2006-09-27,,,,1662.49
2006-09-28,,,,1668.63
2006-09-29,,,,1686.43
2006-10-03,,,,1689.27
2006-10-04,,,,1675.04
2006-10-05,,,,1703.68
2006-10-06,,,,1713.2
2006-10-09,,,,1721.59
2006-10-10,,,,1722.85
2006-10-11,,,,1706.89
2006-10-12,,,,1724.82
2006-10-13,,,,1735.93
2006-10-16,,,,1743.2
2006-10-17,,,,1733.65
2006-10-18,,,,1737.7
2006-10-19,,,,1728.09
2006-10-20,,,,1734.02
2006-10-21,,,,1747.54
2006-10-23,,,,1736.59
2006-10-26,,,,1746.46
2006-10-27,,,,1764.02
2006-10-30,,,,1769.35
2006-10-31,,,,1759.28
2006-11-01,,,,1770.76
2006-11-02,,,,1777.32
2006-11-03,,,,1783.25
2006-11-06,,,,1795.49
2006-11-07,,,,1795.21
2006-11-08,,,,1776.02
2006-11-09,,,,1788.83
2006-11-10,,,,1800.69
2006-11-13,,,,1816.8
2006-11-14,,,,1809.89
2006-11-15,,,,1808.87
2006-11-16,,,,1806.1
2006-11-17,,,,1781.44
2006-11-20,,,,1767.99
2006-11-21,,,,1797.15
2006-11-22,,,,1811.41
2006-11-23,,,,1815.95
2006-11-24,,,,1825.06
2006-11-27,,,,1833.94
2006-11-28,,,,1817.75
2006-11-29,,,,1832.58
2006-11-30,,,,1830.66
2006-12-01,,,,1850.4
2006-12-04,,,,1862.2
2006-12-05,,,,1865.83
2006-12-06,,,,1852.65
2006-12-07,,,,1853.52
2006-12-08,,,,1839.8
2006-12-11,,,,1790.89
2006-12-12,,,,1720.75
2006-12-13,,,,1752.29
2006-12-14,,,,1796.23
2006-12-15,,,,1813.22
2006-12-18,,,,1817.47
2006-12-19,,,,1789.89
2006-12-20,,,,1784.76
2006-12-21,,,,1793.34
2006-12-22,,,,1811.92
2006-12-26,,,,1833.59
2006-12-27,,,,1849.16
2006-12-28,,,,1851.71
2006-12-29,,,,1861.94
2007-01-02,,,,1884.72
2007-01-03,,,,1902.77
2007-01-04,,,,1904.82
2007-01-05,,,,1908.48
2007-01-08,,,,1899.83
2007-01-09,,,,1888.0
2007-01-10,,,,1864.92
2007-01-11,,,,1894.93
2007-01-12,,,,1926.63
2007-01-15,,,,1942.98
2007-01-16,,,,1948.14
2007-01-17,,,,1957.83
2007-01-18,,,,1960.94
2007-01-19,,,,1948.99
2007-01-22,,,,1955.32
2007-01-23,,,,1934.84
2007-01-24,,,,1945.74
2007-01-25,,,,1964.99
2007-01-29,,,,1965.57
2007-01-31,,,,1946.61
2007-02-01,,,,1962.28
2007-02-02,,,,1977.53
2007-02-05,,,,1991.09
2007-02-06,,,,1992.39
2007-02-07,,,,1997.82
2007-02-08,,,,1993.92
2007-02-09,,,,1963.03
2007-02-12,,,,1891.34
2007-02-13,,,,1882.18
2007-02-14,,,,1883.66
2007-02-15,,,,1933.71
2007-02-19,,,,1938.38
2007-02-20,,,,1914.75
2007-02-21,,,,1914.35
2007-02-22,,,,1891.6
2007-02-23,,,,1844.28
2007-02-26,,,,1850.34
2007-02-27,,,,1847.17
2007-02-28,,,,1784.88
2007-03-01,,,,1794.39
2007-03-02,,,,1772.79
2007-03-05,,,,1687.08
2007-03-06,,,,1703.04
2007-03-07,,,,1673.89
2007-03-08,,,,1723.94
2007-03-09,,,,1716.48
2007-03-12,,,,1728.48
2007-03-13,,,,1751.7
2007-03-14,,,,1709.64
2007-03-15,,,,1718.52
2007-03-16,,,,1703.19
2007-03-19,,,,1723.41
2007-03-20,,,,1734.34
2007-03-21,,,,1745.58
2007-03-22,,,,1773.16
2007-03-23,,,,1772.56
2007-03-26,,,,1761.72
2007-03-28,,,,1737.44
2007-03-29,,,,1745.75
2007-03-30,,,,1765.74
2007-04-02,,,,1703.26
2007-04-03,,,,1715.26
2007-04-04,,,,1732.42
2007-04-05,,,,1744.48
2007-04-09,,,,1777.52
2007-04-10,,,,1788.66
2007-04-11,,,,1802.39
2007-04-12,,,,1793.48
2007-04-13,,,,1819.19
2007-04-16,,,,1852.63
2007-04-17,,,,1842.57
2007-04-18,,,,1853.85
2007-04-19,,,,1851.04
2007-04-20,,,,1874.1
2007-04-23,,,,1874.92
2007-04-24,,,,1890.91
2007-04-25,,,,1907.42
2007-04-26,,,,1905.44
2007-04-27,,,,1881.26
2007-04-30,,,,1894.52
2007-05-03,,,,1918.66
2007-05-04,,,,1912.87
2007-05-07,,,,1908.13
2007-05-08,,,,1888.97
2007-05-09,,,,1891.15
2007-05-10,,,,1891.09
2007-05-11,,,,1898.18
2007-05-14,,,,1924.83
2007-05-15,,,,1928.65
2007-05-16,,,,1953.21
2007-05-17,,,,1968.85
2007-05-18,,,,1970.07
2007-05-21,,,,1987.93
2007-05-22,,,,1991.31
2007-05-23,,,,1977.02
2007-05-24,,,,1967.68
2007-05-25,,,,1979.89
2007-05-28,,,,1994.97
2007-05-29,,,,2008.95
2007-05-30,,,,1988.77
2007-05-31,,,,2003.65
2007-06-01,,,,2016.82
2007-06-04,,,,2008.79
2007-06-05,,,,2014.33
2007-06-06,,,,1983.79
2007-06-07,,,,1979.41
2007-06-08,,,,1967.87
2007-06-11,,,,1965.59
2007-06-12,,,,1956.17
2007-06-13,,,,1949.13
2007-06-14,,,,1978.82
2007-06-15,,,,1984.55
2007-06-18,,,,1976.28
2007-06-19,,,,1998.68
2007-06-20,,,,2018.96
2007-06-21,,,,2032.3
2007-06-22,,,,2032.57
2007-06-25,,,,2036.02
2007-06-26,,,,2050.88
2007-06-27,,,,2048.43
2007-06-28,,,,2056.43
2007-06-29,,,,2078.11
2007-07-02,,,,2089.82
2007-07-03,,,,2108.45
2007-07-04,,,,2111.28
2007-07-05,,,,2095.81
2007-07-06,,,,2106.59
2007-07-09,,,,2126.26
2007-07-10,,,,2123.1
2007-07-11,,,,2129.42
2007-07-12,,,,2157.64
2007-07-13,,,,2167.61
2007-07-16,,,,2180.45
2007-07-17,,,,2169.35
2007-07-18,,,,2163.67
2007-07-19,,,,2183.14
2007-07-20,,,,2181.74
2007-07-23,,,,2192.67
2007-07-24,,,,2182.01
2007-07-25,,,,2162.85
2007-07-26,,,,2172.09
2007-07-27,,,,2108.65
2007-07-30,,,,2110.4
2007-07-31,,,,2144.82
2007-08-01,,,,2064.34
2007-08-02,,,,2073.2
2007-08-03,,,,2098.49
2007-08-06,,,,2074.0
2007-08-07,,,,2085.36
2007-08-08,,,,2121.98
2007-08-09,,,,2090.5
2007-08-10,,,,2065.37
2007-08-13,,,,2084.26
2007-08-14,,,,2084.34
2007-08-16,,,,2009.23
2007-08-17,,,,1978.13
2007-08-20,,,,2011.83
2007-08-21,,,,1945.39
2007-08-22,,,,1957.69
2007-08-23,,,,1941.24
2007-08-24,,,,1970.57
2007-08-27,,,,2021.44
2007-08-28,,,,2035.84
2007-08-29,,,,2049.05
2007-08-30,,,,2064.8
2007-08-31,,,,2098.88
2007-09-03,,,,2127.68
2007-09-04,,,,2140.31
2007-09-05,,,,2140.94
2007-09-06,,,,2161.19
2007-09-07,,,,2159.52
2007-09-10,,,,2166.27
2007-09-11,,,,2164.76
2007-09-12,,,,2169.59
2007-09-13,,,,2189.69
2007-09-14,,,,2175.61
2007-09-17,,,,2180.2
2007-09-18,,,,2205.92
2007-09-19,,,,2259.84
2007-09-20,,,,2268.48
2007-09-21,,,,2285.78
2007-09-24,,,,2312.9
2007-09-25,,,,2315.41
2007-09-26,,,,2330.04
2007-09-27,,,,2334.45
2007-09-28,,,,2360.94
2007-10-01,,,,2390.22
2007-10-03,,,,2407.27
2007-10-04,,,,2415.84
2007-10-05,,,,2396.72
2007-10-08,,,,2322.57
2007-10-09,,,,2397.0
2007-10-10,,,,2433.25
2007-10-11,,,,2465.6
2007-10-12,,,,2437.55
2007-10-15,,,,2508.85
2007-10-16,,,,2519.9
2007-10-17,,,,2466.76
2007-10-18,,,,2404.08
2007-10-19,,,,2342.6
2007-10-22,,,,2346.83
2007-10-23,,,,2445.46
2007-10-24,,,,2469.28
2007-10-25,,,,2495.9
2007-10-26,,,,2552.06
2007-10-29,,,,2612.89
2007-10-30,,,,2602.24
2007-10-31,,,,2630.13
2007-11-01,,,,2593.61
2007-11-02,,,,2618.0
2007-11-05,,,,2627.9
2007-11-06,,,,2614.25
2007-11-07,,,,2600.61
2007-11-08,,,,2577.89
2007-11-09,,,,2593.03
2007-11-12,,,,2574.09
2007-11-13,,,,2624.32
2007-11-14,,,,2704.12
2007-11-15,,,,2745.61
2007-11-16,,,,2780.39
2007-11-19,,,,2831.31
2007-11-20,,,,2790.95
2007-11-21,,,,2662.6
2007-11-22,,,,2621.9
2007-11-23,,,,2667.45
2007-11-26,,,,2719.14
2007-11-27,,,,2722.02
2007-11-28,,,,2705.72
2007-11-29,,,,2694.25
2007-11-30,,,,2761.13
2007-12-03,,,,2825.76
2007-12-04,,,,2859.72
2007-12-05,,,,2912.55
2007-12-06,,,,2913.85
2007-12-07,,,,2918.84
2007-12-10,,,,2942.04
2007-12-11,,,,2977.95
2007-12-12,,,,3028.31
2007-12-13,,,,3026.08
2007-12-14,,,,3053.93
2007-12-17,,,,2933.36
2007-12-18,,,,2933.87
2007-12-19,,,,2936.79
2007-12-20,,,,2923.83
2007-12-24,,,,2995.26
2007-12-26,,,,3063.92
2007-12-27,,,,3077.77
2007-12-28,,,,3128.65
2007-12-31,,,,3195.34
2008-01-01,,,,3243.56
2008-01-02,,,,3284.38
2008-01-03,,,,3282.38
2008-01-04,,,,3303.54
2008-01-07,,,,3309.14
2008-01-08,,,,3246.06
2008-01-09,,,,3225.0
2008-01-10,,,,3122.63
2008-01-11,,,,3117.39
2008-01-14,,,,3149.11
2008-01-15,,,,3103.62
2008-01-16,,,,3038.81
2008-01-17,,,,3054.99
2008-01-18,,,,2910.77
2008-01-21,,,,2586.39
2008-01-22,,,,2385.74
2008-01-23,,,,2553.62
2008-01-24,,,,2465.36
2008-01-25,,,,2622.27
2008-01-28,,,,2599.97
2008-01-29,,,,2606.6
2008-01-30,,,,2541.84
2008-01-31,,,,2515.36
2008-02-01,,,,2544.23
2008-02-04,,,,2620.73
2008-02-05,,,,2639.49
2008-02-06,,,,2597.67
2008-02-07,,,,2529.1
2008-02-08,,,,2482.77
2008-02-11,,,,2349.28
2008-02-12,,,,2308.52
2008-02-13,,,,2318.17
2008-02-14,,,,2439.26
2008-02-15,,,,2489.12
