Date,Open,High,Low,Close
2006-03-02,,,,1000.0
2006-03-03,,,,996.91
2006-03-06,,,,1005.98
2006-03-07,,,,1003.66
2006-03-08,,,,983.48
2006-03-09,,,,989.11
2006-03-10,,,,1007.24
2006-03-13,,,,1015.61
2006-03-14,,,,1018.95
2006-03-16,,,,1025.77
2006-03-17,,,,1026.73
2006-03-20,,,,1037.95
2006-03-21,,,,1037.18
2006-03-22,,,,1027.99
2006-03-23,,,,1028.39
2006-03-24,,,,1038.27
2006-03-27,,,,1053.58
2006-03-28,,,,1056.63
2006-03-29,,,,1066.01
2006-03-30,,,,1087.49
2006-03-31,,,,1074.62
2006-04-03,,,,1098.93
2006-04-04,,,,1103.78
2006-04-05,,,,1109.06
2006-04-07,,,,1087.17
2006-04-10,,,,1085.33
2006-04-12,,,,1054.38
2006-04-13,,,,1046.03
2006-04-17,,,,1071.45
2006-04-18,,,,1107.53
2006-04-19,,,,1110.46
2006-04-20,,,,1120.53
2006-04-21,,,,1119.48
2006-04-24,,,,1110.7
2006-04-25,,,,1086.52
2006-04-26,,,,1115.38
2006-04-27,,,,1102.75
2006-04-28,,,,1105.48
2006-04-29,,,,1117.81
2006-05-02,,,,1133.12
2006-05-03,,,,1148.2
2006-05-04,,,,1157.91
2006-05-05,,,,1152.51
2006-05-08,,,,1161.61
2006-05-09,,,,1166.25
2006-05-10,,,,1179.92
2006-05-11,,,,1164.86
2006-05-12,,,,1144.41
2006-05-15,,,,1106.19
2006-05-16,,,,1114.89
2006-05-17,,,,1153.37
2006-05-18,,,,1082.68
2006-05-19,,,,1040.38
2006-05-22,,,,990.6
2006-05-23,,,,1021.57
2006-05-24,,,,995.02
2006-05-25,,,,1022.86
2006-05-26,,,,1026.44
2006-05-29,,,,1023.13
2006-05-30,,,,1019.41
2006-05-31,,,,981.31
2006-06-01,,,,951.28
2006-06-02,,,,992.18
2006-06-05,,,,964.48
2006-06-06,,,,945.61
2006-06-07,,,,931.5
2006-06-08,,,,884.07
2006-06-09,,,,918.41
2006-06-12,,,,891.36
2006-06-13,,,,861.41
2006-06-14,,,,849.79
2006-06-15,,,,899.83
2006-06-16,,,,935.52
2006-06-19,,,,938.69
2006-06-20,,,,919.62
2006-06-21,,,,944.19
2006-06-22,,,,960.99
2006-06-23,,,,976.28
2006-06-25,,,,976.16
2006-06-26,,,,946.17
2006-06-27,,,,961.03
2006-06-28,,,,962.06
2006-06-29,,,,960.55
2006-06-30,,,,999.76
2006-07-03,,,,1013.57
2006-07-04,,,,1007.46
2006-07-05,,,,1022.74
2006-07-06,,,,1010.79
2006-07-07,,,,989.41
2006-07-10,,,,1010.78
2006-07-11,,,,1002.6
2006-07-12,,,,1032.01
2006-07-13,,,,1025.01
2006-07-14,,,,1011.77
2006-07-17,,,,980.53
2006-07-18,,,,978.81
2006-07-19,,,,958.94
2006-07-20,,,,989.8
2006-07-21,,,,962.88
2006-07-24,,,,985.3
2006-07-25,,,,1000.15
2006-07-26,,,,1020.23
2006-07-27,,,,1036.11
2006-07-28,,,,1026.68
2006-07-31,,,,1030.56
2006-08-01,,,,1033.14
2006-08-02,,,,1041.92
2006-08-03,,,,1045.05
2006-08-04,,,,1034.75
2006-08-07,,,,1029.25
2006-08-08,,,,1053.94
2006-08-09,,,,1066.69
2006-08-10,,,,1068.3
2006-08-11,,,,1066.59
2006-08-14,,,,1077.54
2006-08-16,,,,1091.25
2006-08-17,,,,1090.11
2006-08-18,,,,1088.89
2006-08-21,,,,1092.04
2006-08-22,,,,1091.29
2006-08-23,,,,1081.01
2006-08-24,,,,1091.37
2006-08-25,,,,1098.57
2006-08-28,,,,1104.64
2006-08-29,,,,1113.85
2006-08-30,,,,1116.59
2006-08-31,,,,1117.07
2006-09-01,,,,1120.41
2006-09-04,,,,1134.41
2006-09-05,,,,1129.14
2006-09-06,,,,1129.88
2006-09-07,,,,1118.85
2006-09-08,,,,1122.6
2006-09-11,,,,1090.47
2006-09-12,,,,1098.64
2006-09-13,,,,1126.12
2006-09-14,,,,1134.63
2006-09-15,,,,1137.07
2006-09-18,,,,1142.3
2006-09-19,,,,1136.0
2006-09-20,,,,1153.28
2006-09-21,,,,1171.41
2006-09-22,,,,1165.34
2006-09-25,,,,1156.75
2006-09-26,,,,1177.45
2006-09-27,,,,1177.99
2006-09-28,,,,1179.75
2006-09-29,,,,1180.04
2006-10-03,,,,1170.26
2006-10-04,,,,1152.86
2006-10-05,,,,1169.61
2006-10-06,,,,1164.16
2006-10-09,,,,1165.91
2006-10-10,,,,1165.49
2006-10-11,,,,1168.72
2006-10-12,,,,1185.35
2006-10-13,,,,1202.51
2006-10-16,,,,1224.65
2006-10-17,,,,1221.56
2006-10-18,,,,1223.06
2006-10-19,,,,1212.51
2006-10-20,,,,1213.21
2006-10-21,,,,1214.68
2006-10-23,,,,1199.96
2006-10-26,,,,1213.59
2006-10-27,,,,1235.48
2006-10-30,,,,1250.94
2006-10-31,,,,1245.01
2006-11-01,,,,1254.78
2006-11-02,,,,1261.23
2006-11-03,,,,1261.17
2006-11-06,,,,1263.63
2006-11-07,,,,1263.25
2006-11-08,,,,1264.4
2006-11-09,,,,1271.89
2006-11-10,,,,1285.34
2006-11-13,,,,1294.72
2006-11-14,,,,1303.31
2006-11-15,,,,1313.68
2006-11-16,,,,1316.81
2006-11-17,,,,1308.02
2006-11-20,,,,1315.87
2006-11-21,,,,1340.5
2006-11-22,,,,1348.05
2006-11-23,,,,1337.84
2006-11-24,,,,1340.25
2006-11-27,,,,1350.91
2006-11-28,,,,1337.28
2006-11-29,,,,1337.3
2006-11-30,,,,1353.81
2006-12-01,,,,1367.37
2006-12-04,,,,1361.86
2006-12-05,,,,1365.98
2006-12-06,,,,1369.94
2006-12-07,,,,1368.58
2006-12-08,,,,1353.26
