Date,Open,High,Low,Close
2007-10-01,,,,1000.0
2007-10-03,,,,1002.36
2007-10-04,,,,1008.83
2007-10-05,,,,992.31
2007-10-08,,,,963.08
2007-10-09,,,,1000.78
2007-10-10,,,,1005.94
2007-10-11,,,,1018.7
2007-10-12,,,,1011.68
2007-10-15,,,,1050.99
2007-10-16,,,,1050.68
2007-10-17,,,,1018.28
2007-10-18,,,,987.78
2007-10-19,,,,972.72
2007-10-22,,,,971.51
2007-10-23,,,,1014.07
2007-10-24,,,,1022.09
2007-10-25,,,,1049.93
2007-10-26,,,,1061.18
2007-10-29,,,,1077.69
2007-10-30,,,,1065.1
2007-10-31,,,,1071.32
2007-11-01,,,,1057.57
2007-11-02,,,,1053.93
2007-11-05,,,,1056.98
2007-11-06,,,,1060.37
2007-11-07,,,,1066.88
2007-11-08,,,,1067.91
2007-11-09,,,,1062.82
2007-11-12,,,,1050.33
2007-11-13,,,,1061.66
2007-11-14,,,,1099.65
2007-11-15,,,,1106.09
2007-11-16,,,,1109.44
2007-11-19,,,,1124.26
2007-11-20,,,,1104.07
2007-11-21,,,,1057.39
2007-11-22,,,,1046.59
2007-11-23,,,,1060.18
2007-11-26,,,,1090.83
2007-11-27,,,,1093.77
2007-11-28,,,,1076.54
2007-11-29,,,,1071.23
2007-11-30,,,,1096.91
2007-12-03,,,,1112.62
2007-12-04,,,,1128.35
2007-12-05,,,,1155.91
2007-12-06,,,,1155.07
2007-12-07,,,,1150.85
2007-12-10,,,,1164.06
2007-12-11,,,,1184.22
2007-12-12,,,,1211.19
2007-12-13,,,,1212.25
2007-12-14,,,,1214.85
2007-12-17,,,,1160.71
2007-12-18,,,,1155.15
2007-12-19,,,,1155.81
2007-12-20,,,,1156.65
2007-12-24,,,,1202.83
2007-12-26,,,,1222.85
2007-12-27,,,,1230.64
2007-12-28,,,,1248.0
2007-12-31,,,,1257.85
2008-01-01,,,,1276.53
2008-01-02,,,,1298.85
2008-01-03,,,,1300.7
2008-01-04,,,,1297.54
2008-01-07,,,,1291.1
2008-01-08,,,,1268.76
2008-01-09,,,,1254.27
2008-01-10,,,,1212.93
2008-01-11,,,,1208.74
2008-01-14,,,,1216.14
2008-01-15,,,,1202.81
2008-01-16,,,,1174.9
2008-01-17,,,,1182.88
2008-01-18,,,,1134.6
2008-01-21,,,,1030.3
2008-01-22,,,,967.63
2008-01-23,,,,1026.44
2008-01-24,,,,997.8
2008-01-25,,,,1066.37
2008-01-28,,,,1062.66
2008-01-29,,,,1065.65
2008-01-30,,,,1052.44
2008-01-31,,,,1048.72
2008-02-01,,,,1072.53
2008-02-04,,,,1118.71
2008-02-05,,,,1117.46
2008-02-06,,,,1096.5
2008-02-07,,,,1063.54
2008-02-08,,,,1055.07
2008-02-11,,,,1012.04
2008-02-12,,,,1000.42
2008-02-13,,,,1014.87
2008-02-14,,,,1051.05
2008-02-15,,,,1076.92
2008-02-18,,,,1084.65
2008-02-19,,,,1089.54
2008-02-20,,,,1058.06
2008-02-21,,,,1066.93
2008-02-22,,,,1057.36
2008-02-25,,,,1071.75
2008-02-26,,,,1085.63
2008-02-27,,,,1088.94
2008-02-28,,,,1098.72
2008-02-29,,,,1092.05
2008-03-03,,,,1062.17
2008-03-04,,,,1051.71
2008-03-05,,,,1049.35
2008-03-07,,,,1022.29
2008-03-10,,,,1027.31
2008-03-11,,,,1042.5
2008-03-12,,,,1035.34
2008-03-13,,,,984.95
2008-03-14,,,,996.0
2008-03-17,,,,931.37
2008-03-18,,,,928.5
2008-03-19,,,,940.08
2008-03-24,,,,934.02
2008-03-25,,,,981.09
2008-03-26,,,,976.18
2008-03-27,,,,965.9
2008-03-28,,,,995.91
2008-03-31,,,,959.94
2008-04-01,,,,950.94
2008-04-02,,,,952.33
2008-04-03,,,,952.16
2008-04-04,,,,934.34
2008-04-07,,,,954.03
2008-04-08,,,,946.03
2008-04-09,,,,954.32
2008-04-10,,,,953.37
2008-04-11,,,,959.49
2008-04-15,,,,967.83
2008-04-16,,,,978.31
2008-04-17,,,,996.5
2008-04-21,,,,1015.53
2008-04-22,,,,1025.11
2008-04-23,,,,1025.29
2008-04-24,,,,1020.01
2008-04-25,,,,1033.37
2008-04-28,,,,1028.7
2008-04-29,,,,1054.81
2008-04-30,,,,1056.29
2008-05-02,,,,1065.95
2008-05-05,,,,1059.81
2008-05-06,,,,1059.26
2008-05-07,,,,1053.93
2008-05-08,,,,1048.44
2008-05-09,,,,1035.44
2008-05-12,,,,1038.72
2008-05-13,,,,1046.19
2008-05-14,,,,1061.69
2008-05-15,,,,1073.64
2008-05-16,,,,1090.3
2008-05-20,,,,1086.32
2008-05-21,,,,1097.31
2008-05-22,,,,1076.61
2008-05-23,,,,1067.35
2008-05-26,,,,1053.86
2008-05-27,,,,1054.45
2008-05-28,,,,1077.35
2008-05-29,,,,1065.36
2008-05-30,,,,1068.05
2008-06-02,,,,1035.57
2008-06-03,,,,1028.04
2008-06-04,,,,994.26
2008-06-05,,,,1011.56
2008-06-06,,,,1003.26
2008-06-09,,,,991.79
2008-06-10,,,,979.24
2008-06-11,,,,985.63
2008-06-12,,,,985.81
2008-06-13,,,,982.06
2008-06-16,,,,991.49
2008-06-17,,,,1001.0
2008-06-18,,,,990.75
2008-06-19,,,,975.16
2008-06-20,,,,944.46
2008-06-23,,,,917.52
2008-06-24,,,,892.93
2008-06-25,,,,892.63
2008-06-26,,,,910.05
2008-06-27,,,,866.51
2008-06-30,,,,849.75
2008-07-01,,,,818.06
2008-07-02,,,,839.59
2008-07-03,,,,804.94
2008-07-04,,,,807.03
2008-07-07,,,,821.81
2008-07-08,,,,817.85
2008-07-09,,,,843.33
2008-07-10,,,,851.21
2008-07-11,,,,837.04
2008-07-14,,,,838.09
2008-07-15,,,,808.56
2008-07-16,,,,791.91
2008-07-17,,,,802.99
2008-07-18,,,,814.2
2008-07-21,,,,825.18
2008-07-22,,,,837.76
2008-07-23,,,,884.47
2008-07-24,,,,884.51
2008-07-25,,,,878.14
2008-07-28,,,,880.12
2008-07-29,,,,860.06
2008-07-30,,,,882.84
2008-07-31,,,,883.0
2008-08-01,,,,905.32
2008-08-04,,,,921.21
2008-08-05,,,,931.06
2008-08-06,,,,916.92
2008-08-07,,,,918.39
2008-08-08,,,,926.05
2008-08-11,,,,942.24
2008-08-12,,,,926.85
2008-08-13,,,,924.06
2008-08-14,,,,912.4
2008-08-18,,,,902.38
2008-08-19,,,,896.56
2008-08-20,,,,906.43
2008-08-21,,,,883.41
2008-08-22,,,,885.8
2008-08-25,,,,888.46
2008-08-26,,,,887.98
2008-08-27,,,,886.0
2008-08-28,,,,873.83
2008-08-29,,,,900.76
2008-09-01,,,,899.58
2008-09-02,,,,915.35
2008-09-04,,,,914.14
2008-09-05,,,,896.64
2008-09-08,,,,911.76
2008-09-09,,,,901.08
2008-09-10,,,,890.09
2008-09-11,,,,881.99
2008-09-12,,,,874.9
2008-09-15,,,,847.4
2008-09-16,,,,851.67
