Date,Open,High,Low,Close
2005-04-01,,,,1203.12
2005-04-04,,,,1203.44
2005-04-05,,,,1198.7
2005-04-06,,,,1203.08
2005-04-07,,,,1201.36
2005-04-08,,,,1190.45
2005-04-11,,,,1182.21
2005-04-12,,,,1192.11
2005-04-13,,,,1195.03
2005-04-15,,,,1169.71
2005-04-18,,,,1160.34
2005-04-19,,,,1153.49
2005-04-20,,,,1163.31
2005-04-21,,,,1175.8
2005-04-22,,,,1187.57
2005-04-25,,,,1192.54
2005-04-26,,,,1188.52
2005-04-27,,,,1181.21
2005-04-28,,,,1184.08
2005-04-29,,,,1162.28
2005-05-02,,,,1167.93
2005-05-03,,,,1173.23
2005-05-04,,,,1184.96
2005-05-05,,,,1196.91
2005-05-06,,,,1203.56
2005-05-09,,,,1218.71
2005-05-10,,,,1218.22
2005-05-11,,,,1214.58
2005-05-12,,,,1220.15
2005-05-13,,,,1222.31
2005-05-16,,,,1234.17
2005-05-17,,,,1225.44
2005-05-18,,,,1220.41
2005-05-19,,,,1227.89
2005-05-20,,,,1229.45
2005-05-23,,,,1240.43
2005-05-24,,,,1245.78
2005-05-25,,,,1253.31
2005-05-26,,,,1262.7
2005-05-27,,,,1264.75
2005-05-30,,,,1259.98
2005-05-31,,,,1267.72
2005-06-01,,,,1278.3
2005-06-02,,,,1269.85
2005-06-03,,,,1277.82
2005-06-04,,,,1285.5
2005-06-06,,,,1285.13
2005-06-07,,,,1289.57
2005-06-08,,,,1294.09
2005-06-09,,,,1292.53
2005-06-10,,,,1283.17
2005-06-13,,,,1287.53
2005-06-14,,,,1289.03
2005-06-15,,,,1291.99
2005-06-16,,,,1286.57
2005-06-17,,,,1279.85
2005-06-20,,,,1283.05
2005-06-21,,,,1295.95
2005-06-22,,,,1303.06
2005-06-23,,,,1308.19
2005-06-24,,,,1314.45
2005-06-27,,,,1313.47
2005-06-28,,,,1296.23
2005-06-29,,,,1304.0
2005-06-30,,,,1313.29
2005-07-01,,,,1327.87
2005-07-04,,,,1344.52
2005-07-05,,,,1335.95
2005-07-06,,,,1350.14
2005-07-07,,,,1328.94
2005-07-08,,,,1340.89
2005-07-11,,,,1356.71
2005-07-12,,,,1362.89
2005-07-13,,,,1358.37
2005-07-14,,,,1357.26
2005-07-15,,,,1372.32
2005-07-18,,,,1389.25
2005-07-19,,,,1392.95
2005-07-20,,,,1395.72
2005-07-21,,,,1390.14
2005-07-22,,,,1408.02
2005-07-25,,,,1413.08
2005-07-26,,,,1410.92
2005-07-27,,,,1418.92
2005-07-29,,,,1405.26
2005-08-01,,,,1417.52
